Depth,OB,VP,Temp,PP,GR,NPHI,CALI,LITHO,RHOB,RDEP
4421,14070.896950892722,4000.0,272.0706688,7728.475430044799,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4422,14074.18535646064,4000.0,272.1231616,7730.223558393601,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4423,14077.473803305535,4000.0,272.1756544,7731.9716867424,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4424,14080.7622914204,4000.0,272.2281472,7733.7198150912,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4425,14084.050820798237,4000.0,272.28064,7735.4679434399995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4426,14087.339391432059,4000.0,272.33313280000004,7737.2160717888,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4427,14090.62800331487,4000.0,272.3856256,7738.9642001376,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4428,14093.91665643969,4000.0,272.4381184,7740.712328486399,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4429,14097.205350799528,4000.0,272.4906112,7742.460456835201,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4430,14100.494086387404,4000.0,272.54310399999997,7744.208585184,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4431,14103.782863196337,4000.0,272.5955968,7745.9567135328,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4432,14107.071681219351,4000.0,272.64808960000005,7747.7048418816,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4433,14110.360540449476,4000.0,272.70058240000003,7749.4529702304,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4434,14113.649440879735,4000.0,272.7530752,7751.201098579199,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4435,14116.938382503164,4000.0,272.80556800000005,7752.949226928001,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4436,14120.227365312796,4000.0,272.8580608,7754.6973552768,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4437,14123.516389301665,4000.0,272.9105536,7756.4454836256,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4438,14126.805454462818,4000.0,272.9630464,7758.1936119744,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4439,14130.09456078929,4000.0,273.01553920000003,7759.9417403232,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4440,14133.383708274132,4000.0,273.068032,7761.689868672,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4441,14136.672896910388,4000.0,273.1205248,7763.437997020799,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4442,14139.962126691114,4000.0,273.1730176,7765.186125369601,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4443,14143.251397609361,4000.0,273.2255104000001,7766.9342537184,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4444,14146.540709658184,4000.0,273.2780032,7768.6823820672,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4445,14149.830062830642,4000.0,273.33049600000004,7770.430510416,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4446,14153.1194571198,4000.0,273.3829888,7772.1786387648,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4447,14156.40889251872,4000.0,273.4354816,7773.926767113599,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4448,14159.698369020469,4000.0,273.48797440000004,7775.674895462401,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4449,14162.987886618119,4000.0,273.54046719999997,7777.4230238112,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4450,14166.277445304742,4000.0,273.59296000000006,7779.17115216,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4451,14169.567045073412,4000.0,273.64545280000004,7780.9192805088,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4452,14172.856685917208,4000.0,273.6979456,7782.6674088576,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4453,14176.146367829215,4000.0,273.7504384,7784.4155372064,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4454,14179.43609080251,4000.0,273.8029312,7786.163665555199,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4455,14182.725854830183,4000.0,273.855424,7787.911793904001,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4456,14186.01565990532,4000.0,273.90791680000007,7789.6599222528,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4457,14189.305506021015,4000.0,273.9604096,7791.4080506016,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4458,14192.595393170366,4000.0,274.01290240000003,7793.1561789504,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4459,14195.885321346466,4000.0,274.0653952,7794.9043072992,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4460,14199.175290542415,4000.0,274.117888,7796.6524356479995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4461,14202.46530075132,4000.0,274.17038080000003,7798.400563996799,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4462,14205.75535196628,4000.0,274.22287359999996,7800.1486923456005,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4463,14209.045444180407,4000.0,274.27536640000005,7801.8968206944,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4464,14212.335577386812,4000.0,274.32785920000003,7803.6449490432,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4465,14215.625751578604,4000.0,274.380352,7805.393077392,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4466,14218.915966748904,4000.0,274.4328448,7807.1412057408,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4467,14222.206222890827,4000.0,274.48533760000004,7808.889334089599,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4468,14225.496519997496,4000.0,274.5378304,7810.637462438401,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4469,14228.786858062038,4000.0,274.59032320000006,7812.3855907872,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4470,14232.077237077576,4000.0,274.64281600000004,7814.133719136,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4471,14235.36765703724,4000.0,274.6953088,7815.8818474848,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4472,14238.658117934165,4000.0,274.7478016,7817.6299758336,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4473,14241.948619761486,4000.0,274.8002944,7819.3781041823995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4474,14245.239162512338,4000.0,274.8527872,7821.126232531199,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4475,14248.529746179862,4000.0,274.90528000000006,7822.8743608800005,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4476,14251.820370757197,4000.0,274.95777280000004,7824.6224892288,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4477,14255.111036237498,4000.0,275.0102656,7826.3706175776,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4478,14258.40174261391,4000.0,275.0627584,7828.1187459264,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4479,14261.692489879584,4000.0,275.1152512,7829.8668742752,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4480,14264.98327802767,4000.0,275.167744,7831.615002623999,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4481,14268.274107051326,4000.0,275.2202368,7833.363130972801,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4482,14271.564976943711,4000.0,275.27272960000005,7835.1112593216,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4483,14274.85588769799,4000.0,275.32522240000003,7836.8593876704,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4484,14278.146839307325,4000.0,275.3777152,7838.6075160192,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4485,14281.43783176488,4000.0,275.430208,7840.355644368,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4486,14284.728865063831,4000.0,275.4827008,7842.1037727167995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4487,14288.019939197347,4000.0,275.5351936,7843.851901065599,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4488,14291.311054158605,4000.0,275.58768640000005,7845.6000294144005,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4489,14294.60220994078,4000.0,275.64017920000003,7847.3481577632,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4490,14297.893406537052,4000.0,275.692672,7849.096286112,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4491,14301.184643940607,4000.0,275.7451648,7850.8444144608,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4492,14304.475922144633,4000.0,275.7976576,7852.5925428096,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4493,14307.767241142308,4000.0,275.8501504,7854.340671158399,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4494,14311.058600926835,4000.0,275.9026432,7856.088799507201,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4495,14314.3500014914,4000.0,275.95513600000004,7857.836927856,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4496,14317.641442829205,4000.0,276.0076288,7859.5850562048,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4497,14320.932924933442,4000.0,276.0601216,7861.3331845535995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4498,14324.22444779732,4000.0,276.1126144,7863.0813129024,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4499,14327.516011414036,4000.0,276.16510719999997,7864.8294412512,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4500,14330.807615776803,4000.0,276.2176,7866.577569599999,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4501,14334.099260878827,4000.0,276.27009280000004,7868.325697948801,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4502,14337.390946713322,4000.0,276.3225856,7870.0738262976,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4503,14340.682673273503,4000.0,276.3750784,7871.8219546464,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4504,14343.974440552587,4000.0,276.42757120000005,7873.5700829952,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4505,14347.266248543792,4000.0,276.48006399999997,7875.318211344,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4506,14350.558097240344,4000.0,276.53255680000007,7877.066339692799,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4507,14353.849986635467,4000.0,276.5850496,7878.814468041601,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4508,14357.14191672239,4000.0,276.63754240000003,7880.5625963904,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4509,14360.433887494342,4000.0,276.6900352,7882.3107247392,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4510,14363.725898944556,4000.0,276.742528,7884.0588530879995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4511,14367.01795106627,4000.0,276.79502080000003,7885.8069814368,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4512,14370.310043852722,4000.0,276.84751360000007,7887.5551097856,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4513,14373.602177297147,4000.0,276.9000064,7889.303238134399,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4514,14376.894351392799,4000.0,276.95249920000003,7891.051366483201,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4515,14380.186566132918,4000.0,277.004992,7892.799494832,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4516,14383.478821510753,4000.0,277.0574848,7894.5476231808,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4517,14386.771117519562,4000.0,277.10997760000004,7896.2957515296,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4518,14390.06345415259,4000.0,277.16247039999996,7898.0438798784,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4519,14393.355831403102,4000.0,277.21496320000006,7899.792008227199,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4520,14396.648249264348,4000.0,277.26745600000004,7901.540136575999,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4521,14399.9407077296,4000.0,277.3199488,7903.2882649248,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4522,14403.233206792116,4000.0,277.3724416,7905.0363932736,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4523,14406.525746445168,4000.0,277.4249344,7906.7845216224,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4524,14409.818326682023,4000.0,277.4774272,7908.5326499712,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4525,14413.110947495954,4000.0,277.52992000000006,7910.28077832,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4526,14416.403608880235,4000.0,277.58241280000004,7912.028906668799,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4527,14419.696310828145,4000.0,277.6349056,7913.777035017601,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4528,14422.989053332965,4000.0,277.6873984,7915.5251633664,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4529,14426.281836387972,4000.0,277.7398912,7917.2732917152,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4530,14429.574659986463,4000.0,277.792384,7919.021420064,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4531,14432.867524121713,4000.0,277.8448768,7920.7695484128,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4532,14436.160428787023,4000.0,277.89736960000005,7922.517676761599,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4533,14439.453373975683,4000.0,277.94986240000003,7924.265805110399,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4534,14442.746359680985,4000.0,278.0023552,7926.0139334592,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4535,14446.039385896232,4000.0,278.054848,7927.762061808,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4536,14449.332452614724,4000.0,278.10734080000003,7929.5101901568,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4537,14452.625559829761,4000.0,278.1598336,7931.2583185056,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4538,14455.918707534654,4000.0,278.21232640000005,7933.0064468544,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4539,14459.21189572271,4000.0,278.26481920000003,7934.754575203199,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4540,14462.50512438724,4000.0,278.317312,7936.502703552001,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4541,14465.79839352156,4000.0,278.3698048,7938.2508319008,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4542,14469.091703118984,4000.0,278.4222976,7939.9989602496,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4543,14472.385053172833,4000.0,278.4747904,7941.7470885984,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4544,14475.678443676426,4000.0,278.52728320000006,7943.4952169472,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4545,14478.971874623088,4000.0,278.57977600000004,7945.2433452959995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4546,14482.26534600615,4000.0,278.6322688,7946.991473644799,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4547,14485.558857818933,4000.0,278.6847616,7948.7396019936,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4548,14488.852410054777,4000.0,278.7372544,7950.4877303424,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4549,14492.14600270701,4000.0,278.7897472,7952.2358586912,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4550,14495.439635768975,4000.0,278.84224,7953.98398704,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4551,14498.733309234007,4000.0,278.89473280000004,7955.7321153888,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4552,14502.027023095454,4000.0,278.9472256,7957.480243737599,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4553,14505.320777346655,4000.0,278.9997184,7959.228372086401,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4554,14508.614571980954,4000.0,279.0522112,7960.9765004352,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4555,14511.908406991712,4000.0,279.10470399999997,7962.724628784,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4556,14515.20228237227,4000.0,279.1571968,7964.472757132799,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4557,14518.496198115992,4000.0,279.20968960000005,7966.2208854816,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4558,14521.79015421623,4000.0,279.26218240000003,7967.9690138303995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4559,14525.084150666346,4000.0,279.3146752,7969.717142179199,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4560,14528.378187459703,4000.0,279.36716800000005,7971.4652705280005,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4561,14531.672264589663,4000.0,279.4196608,7973.2133988768,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4562,14534.966382049597,4000.0,279.4721536,7974.9615272256,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4563,14538.260539832878,4000.0,279.5246464,7976.709655574401,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4564,14541.554737932871,4000.0,279.57713920000003,7978.4577839232,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4565,14544.848976342957,4000.0,279.629632,7980.205912271999,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4566,14548.14325505651,4000.0,279.6821248,7981.954040620801,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4567,14551.437574066918,4000.0,279.7346176,7983.7021689696,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4568,14554.731933367557,4000.0,279.7871104000001,7985.4502973184,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4569,14558.026332951811,4000.0,279.8396032,7987.198425667199,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4570,14561.320772813071,4000.0,279.89209600000004,7988.946554016,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4571,14564.615252944732,4000.0,279.9445888,7990.6946823647995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4572,14567.909773340181,4000.0,279.9970816,7992.442810713599,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4573,14571.204333992813,4000.0,280.04957440000004,7994.1909390624005,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4574,14574.498934896032,4000.0,280.10206719999996,7995.9390674112,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4575,14577.79357604323,4000.0,280.15456000000006,7997.68719576,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4576,14581.08825742782,4000.0,280.20705280000004,7999.435324108801,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4577,14584.382979043201,4000.0,280.2595456,8001.1834524576,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4578,14587.677740882782,4000.0,280.3120384,8002.931580806399,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4579,14590.972542939975,4000.0,280.3645312,8004.679709155201,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4580,14594.267385208195,4000.0,280.417024,8006.427837504,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4581,14597.562267680854,4000.0,280.46951680000006,8008.1759658528,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4582,14600.857190351373,4000.0,280.5220096,8009.9240942015995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4583,14604.152153213172,4000.0,280.57450240000003,8011.672222550401,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4584,14607.447156259675,4000.0,280.6269952,8013.4203508992,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4585,14610.742199484304,4000.0,280.679488,8015.168479247999,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4586,14614.037282880496,4000.0,280.73198080000003,8016.9166075968005,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4587,14617.332406441672,4000.0,280.7844736,8018.6647359456,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4588,14620.62757016127,4000.0,280.83696640000005,8020.4128642944,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4589,14623.922774032724,4000.0,280.88945920000003,8022.160992643201,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4590,14627.218018049476,4000.0,280.941952,8023.909120992,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4591,14630.513302204967,4000.0,280.9944448,8025.657249340799,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4592,14633.808626492635,4000.0,281.04693760000004,8027.405377689599,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4593,14637.103990905931,4000.0,281.0994304,8029.1535060384,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4594,14640.399395438297,4000.0,281.15192320000006,8030.9016343872,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4595,14643.694840083186,4000.0,281.20441600000004,8032.6497627359995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4596,14646.990324834058,4000.0,281.2569088,8034.397891084801,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4597,14650.285849684362,4000.0,281.3094016,8036.1460194336,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4598,14653.58141462756,4000.0,281.3618944,8037.894147782399,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4599,14656.87701965711,4000.0,281.4143872,8039.642276131201,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4600,14660.172664766478,4000.0,281.46688000000006,8041.39040448,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4601,14663.468349949128,4000.0,281.51937280000004,8043.1385328288,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4602,14666.764075198527,4000.0,281.5718656,8044.886661177601,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4603,14670.059840508151,4000.0,281.6243584,8046.634789526401,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4604,14673.355645871467,4000.0,281.6768512,8048.382917875199,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4605,14676.651491281953,4000.0,281.729344,8050.131046223999,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4606,14679.94737673309,4000.0,281.7818368,8051.8791745728,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4607,14683.243302218352,4000.0,281.83432960000005,8053.6273029216,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4608,14686.539267731228,4000.0,281.8868224,8055.3754312703995,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4609,14689.8352732652,4000.0,281.9393152,8057.123559619201,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4610,14693.13131881376,4000.0,281.991808,8058.871687968,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4611,14696.427404370397,4000.0,282.0443008,8060.619816316799,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4612,14699.7235299286,4000.0,282.0967936,8062.367944665601,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4613,14703.019695481873,4000.0,282.14928640000005,8064.1160730144,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4614,14706.315901023707,4000.0,282.20177920000003,8065.8642013632,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4615,14709.612146547604,4000.0,282.254272,8067.612329712001,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4616,14712.908432047067,4000.0,282.3067648,8069.360458060801,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4617,14716.204757515603,4000.0,282.3592576,8071.108586409599,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4618,14719.50112294672,4000.0,282.4117504,8072.856714758399,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4619,14722.797528333922,4000.0,282.4642432,8074.6048431072,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4620,14726.093973670731,4000.0,282.51673600000004,8076.352971456,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4621,14729.390458950656,4000.0,282.5692288,8078.1010998048,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4622,14732.686984167218,4000.0,282.6217216,8079.849228153601,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4623,14735.983549313936,4000.0,282.6742144,8081.5973565024005,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4624,14739.280154384327,4000.0,282.72670719999996,8083.345484851199,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4625,14742.576799371927,4000.0,282.7792,8085.093613200001,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4626,14745.873484270256,4000.0,282.83169280000004,8086.8417415488,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4627,14749.170209072843,4000.0,282.8841856,8088.5898698976,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4628,14752.466973773226,4000.0,282.9366784,8090.337998246399,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4629,14755.763778364935,4000.0,282.98917120000004,8092.086126595201,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4630,14759.060622841507,4000.0,283.04166399999997,8093.834254944,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4631,14762.357507196488,4000.0,283.09415680000006,8095.582383292799,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4632,14765.654431423412,4000.0,283.1466496,8097.3305116416,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4633,14768.95139551583,4000.0,283.1991424,8099.0786399904,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4634,14772.248399467286,4000.0,283.2516352,8100.8267683392,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4635,14775.545443271327,4000.0,283.304128,8102.574896688001,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4636,14778.842526921511,4000.0,283.35662080000003,8104.323025036801,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4637,14782.139650411389,4000.0,283.40911360000007,8106.071153385599,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4638,14785.436813734517,4000.0,283.4616064,8107.819281734401,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4639,14788.734016884455,4000.0,283.51409920000003,8109.5674100832,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4640,14792.031259854764,4000.0,283.566592,8111.315538432,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4641,14795.328542639008,4000.0,283.6190848,8113.063666780799,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4642,14798.625865230753,4000.0,283.67157760000003,8114.811795129601,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4643,14801.923227623573,4000.0,283.72407039999996,8116.5599234784,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4644,14805.220629811032,4000.0,283.77656320000006,8118.308051827199,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4645,14808.518071786708,4000.0,283.82905600000004,8120.056180176,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4646,14811.815553544177,4000.0,283.8815488,8121.8043085248,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4647,14815.113075077013,4000.0,283.9340416,8123.5524368736,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4648,14818.410636378805,4000.0,283.9865344,8125.300565222401,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4649,14821.708237443132,4000.0,284.0390272,8127.048693571201,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4650,14825.005878263577,4000.0,284.09152000000006,8128.79682192,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4651,14828.303558833735,4000.0,284.14401280000004,8130.544950268801,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4652,14831.60127914719,4000.0,284.1965056,8132.2930786176,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4653,14834.89903919754,4000.0,284.2489984,8134.0412069664,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
4654,14838.196838978376,4000.0,284.3014912,8135.789335315199,,0.135739997,7.5549998283,,2.5859999657,1.8299871683
